url,thread_id,title,thread_category,answer_by_doctor,title_category
https://www.agnoshealth.com/forums/2228,2228,มีลมในท้องเยอะมากคะ มีกรดเยอะ ไม่ผายลม ท้อวอืดสลับท้องเสีย ปวดท้องข้างซ้ายมากๆ เวลาถ่ายจะหายปวดบ้าง มาจากความเครียดทำให้ลำไส้แปรปรวน ทานโปรไบโอติด ทานBuscopun ก็ยังไม่ดีขึ้น กรดในท้องร้องตลอดเวลาคะ,ลำไส้อักเสบติดเชื้อ (Bacterial gastroenteritis),,มีลมในท้องเยอะมากคะ มีกรดเยอะ ไม่ผายลม ท้อวอืดสลับท้องเสีย ปวดท้องข้างซ้ายมากๆ เวลาถ่ายจะหายปวดบ้าง มาจากความเครียดทำให้ลำไส้แปรปรวน ทานโปรไบโอติด ทานBuscopun ก็ยังไม่ดีขึ้น กรดในท้องร้องตลอดเวลาคะ ลำไส้อักเสบติดเชื้อ (Bacterial gastroenteritis)
https://www.agnoshealth.com/forums/2229,2229,มีอาการหางตากระตุกเบาๆทุกวันมาหลายสัปดาห์,ตามัวไม่ทราบสาเหตุ (Blurry vision unspecified),,มีอาการหางตากระตุกเบาๆทุกวันมาหลายสัปดาห์ ตามัวไม่ทราบสาเหตุ (Blurry vision unspecified)
https://www.agnoshealth.com/forums/2245,2245,สวัสดีค่ะขอเล่าอาการก่อนนะคะหนูฝังยาคุมมาได้สองปีกว่าแล้วค่ะ ประจำ ประจำเดือนจะมาไม่สม่ำเสมอค่ะล่าสุดมีเลือดออกพร้อมเยื่ออะไรก็ไม่รู้ค่ะที่ช่องคลอด รู้สึกจักจี้เวลาปัสสาวะแต่ไม่ได้ถึงกับแสบขัดแต่เวลาปัสสาวะมีเลือดไหลออกมาด้วยค่ะแต่ไม่ได้เยอะบางวันก็เป็นเลือดสีชมพูเวลาทำ รู้สึกจักจี้เวลาปัสสาวะแต่ไม่ได้ถึงกับแสบขัดแต่เวลาปัสสาวะมีเลือดไหลออกมาด้วยค่ะแต่ไม่ได้เยอะบางวันก็เป็นเลือดสีชมพูเวลาทำธุระเสร็จแล้วใช้ทิชชูเช็ดก็จะมีเลือดติดทิชชูแต่ไม่ใช่ประจำเดือนค่ะ แบบนี้เค้าเรียกว่าอะไรหรอคะ,ภาวะเลือดออกผิดปกติจากโพรงมดลูก (Abnormal uterine bleeding unspecified),,สวัสดีค่ะขอเล่าอาการก่อนนะคะหนูฝังยาคุมมาได้สองปีกว่าแล้วค่ะ ประจำ ประจำเดือนจะมาไม่สม่ำเสมอค่ะล่าสุดมีเลือดออกพร้อมเยื่ออะไรก็ไม่รู้ค่ะที่ช่องคลอด รู้สึกจักจี้เวลาปัสสาวะแต่ไม่ได้ถึงกับแสบขัดแต่เวลาปัสสาวะมีเลือดไหลออกมาด้วยค่ะแต่ไม่ได้เยอะบางวันก็เป็นเลือดสีชมพูเวลาทำ รู้สึกจักจี้เวลาปัสสาวะแต่ไม่ได้ถึงกับแสบขัดแต่เวลาปัสสาวะมีเลือดไหลออกมาด้วยค่ะแต่ไม่ได้เยอะบางวันก็เป็นเลือดสีชมพูเวลาทำธุระเสร็จแล้วใช้ทิชชูเช็ดก็จะมีเลือดติดทิชชูแต่ไม่ใช่ประจำเดือนค่ะ แบบนี้เค้าเรียกว่าอะไรหรอคะ ภาวะเลือดออกผิดปกติจากโพรงมดลูก (Abnormal uterine bleeding unspecified)
https://www.agnoshealth.com/forums/2246,2246,ผมอยากจะสอบถามอาการของการปวดตรงอัณฑะครับ ผมพึ่งรักษาโรคหนองในหายได้ประมาณ 1 อาทิตย์ครับ แต่ผมมีอาการปวดบริเวณอัณฑะบางเวลแต่ผมมีอาการปวดบริเวณอัณฑะบางช่วงครับ โดยไม่ได้มีอาการทุกวันจะมีบางวันที่ผมมือไปโดนระหว่างปัสสาวะหรือดึงกางเกงโดนจะรู้สึกหน่วงๆปวดตรงบริเวณอัณฑะบางครั้งก็ 1 ข้าง หรือ 2 ข้าง ปวดสลับแบบนี้ ซึ่งคลีนิคเฉพาะทางที่ผมรักษาโรคหนองในบอกให้ซื้อยาแก้อักเสบ Doxy ทานวันละ 2 เม็ด 10วัน หลังยาหมดผมก็ยังปวดบางช่วงที่มือโดนอยู่ครับ เหมือนยังมีอาการอยู่ ผมเลยอยากสอบถามว่ามีสิทธิ์ เป็นท่อปัสาวะอักเสบหรือท่ออสุจิอักเสบได้ไหมครับ,อัณฑะอักเสบ (Epididymo-orchitis),,ผมอยากจะสอบถามอาการของการปวดตรงอัณฑะครับ ผมพึ่งรักษาโรคหนองในหายได้ประมาณ 1 อาทิตย์ครับ แต่ผมมีอาการปวดบริเวณอัณฑะบางเวลแต่ผมมีอาการปวดบริเวณอัณฑะบางช่วงครับ โดยไม่ได้มีอาการทุกวันจะมีบางวันที่ผมมือไปโดนระหว่างปัสสาวะหรือดึงกางเกงโดนจะรู้สึกหน่วงๆปวดตรงบริเวณอัณฑะบางครั้งก็ 1 ข้าง หรือ 2 ข้าง ปวดสลับแบบนี้ ซึ่งคลีนิคเฉพาะทางที่ผมรักษาโรคหนองในบอกให้ซื้อยาแก้อักเสบ Doxy ทานวันละ 2 เม็ด 10วัน หลังยาหมดผมก็ยังปวดบางช่วงที่มือโดนอยู่ครับ เหมือนยังมีอาการอยู่ ผมเลยอยากสอบถามว่ามีสิทธิ์ เป็นท่อปัสาวะอักเสบหรือท่ออสุจิอักเสบได้ไหมครับ อัณฑะอักเสบ (Epididymo-orchitis)
https://www.agnoshealth.com/forums/2248,2248,อยากทราบว่าต้องการรักษาต้องทำอย่างไรครับและจะมั่นใจได้อย่างไรว่าเป็นจริง,เริมที่อวัยวะเพศ (Genital herpes),,อยากทราบว่าต้องการรักษาต้องทำอย่างไรครับและจะมั่นใจได้อย่างไรว่าเป็นจริง เริมที่อวัยวะเพศ (Genital herpes)
https://www.agnoshealth.com/forums/2249,2249,หมอแจ้งว่ากระดูกติดเชื้อ ได้รับการฉีดยาฆ่าเชื้อ คำถามคือท่าได้รับยานาน 2 เดือนจะมีผลเสียอย่างอื่นหรือไม่,รากประสาทส่วนเอวถูกกดทับ (Lumbar radiculopathy),,หมอแจ้งว่ากระดูกติดเชื้อ ได้รับการฉีดยาฆ่าเชื้อ คำถามคือท่าได้รับยานาน 2 เดือนจะมีผลเสียอย่างอื่นหรือไม่ รากประสาทส่วนเอวถูกกดทับ (Lumbar radiculopathy)
https://www.agnoshealth.com/forums/2250,2250,สวัสดีค่ะ มีอาการแสบร้อนมากๆตอนปัสสาวะ จนถึงหลังปัสสาวะ เป็นมา 17 วันแล้วค่ะ ไปรพ.มา ตรวจฉี่แล้ว หมอสั่งยา levofloxacin 0.5 g ให้ทานวันละ 1 เม็ด ตอนนี้ทานมา 6 เม็ดแล้ว อาการค่อนข้างคงที่ คือยังเจ็บแสบเหมือนเดิม แต่เราพยายามดื่มน้ำมากๆทุกวัน จนฉี่ใส ถึงจะไม่ค่อยเจ็บ แต่พอตกกลางคืน กินน้ำน้อยลง ทุกๆเช้า ฉี่ครั้งแรกจะเจ็บทุกวันเลยค่ะ บางครั้งมีเลือดปนเป็นสีชมพู สีแดงอ่อนๆ เหมือนยาไม่ได้ช่วยอะไรเท่าไหร่ ที่คิดว่าแสบน้อยลง เป็นเพราะกินน้ำเยอะเฉยๆรึเปล่า บางวันจะเจ็บบริเวณหัวหน่าวและขาหนีบด้วยค่ะ บางวันมีไข้ต่ำๆ แต่ไม่นาน เลยกังวลว่าจะเป็นกรวยไตอักเสบด้วยค่ะ แต่ไม่ชัวร์ เพราะไม่ได้มีอาการปวดหลังปวดท้องอะไร ที่กังวลตอนนี้คือ ควรเปลี่ยนยามั้ยคะ หรือต้องเพิ่มยาอะไรมั้ย และที่ไม่หายสักที เป็นเพราะเชื้อดื้อยารึเปล่าคะ ก่อนนี้ เคยเป็นกระเพาะปัสสาวะอักเสบมาหนึ่งครั้ง ซื้อยากินที่ร้านขายยาก็คือหายเร็วมากค่ะ ปล. ตอนนี้อยู่จีนค่ะ ยาจ่ายโดยแพทย์คนจีนค่ะ หมอบอกให้กินยาเดิมต่อไปค่ะ แต่มันไม่ดีขึ้นเลยอะค่ะ —-,กระเพาะปัสสาวะอักเสบ (Cystitis),,สวัสดีค่ะ มีอาการแสบร้อนมากๆตอนปัสสาวะ จนถึงหลังปัสสาวะ เป็นมา 17 วันแล้วค่ะ ไปรพ.มา ตรวจฉี่แล้ว หมอสั่งยา levofloxacin 0.5 g ให้ทานวันละ 1 เม็ด ตอนนี้ทานมา 6 เม็ดแล้ว อาการค่อนข้างคงที่ คือยังเจ็บแสบเหมือนเดิม แต่เราพยายามดื่มน้ำมากๆทุกวัน จนฉี่ใส ถึงจะไม่ค่อยเจ็บ แต่พอตกกลางคืน กินน้ำน้อยลง ทุกๆเช้า ฉี่ครั้งแรกจะเจ็บทุกวันเลยค่ะ บางครั้งมีเลือดปนเป็นสีชมพู สีแดงอ่อนๆ เหมือนยาไม่ได้ช่วยอะไรเท่าไหร่ ที่คิดว่าแสบน้อยลง เป็นเพราะกินน้ำเยอะเฉยๆรึเปล่า บางวันจะเจ็บบริเวณหัวหน่าวและขาหนีบด้วยค่ะ บางวันมีไข้ต่ำๆ แต่ไม่นาน เลยกังวลว่าจะเป็นกรวยไตอักเสบด้วยค่ะ แต่ไม่ชัวร์ เพราะไม่ได้มีอาการปวดหลังปวดท้องอะไร ที่กังวลตอนนี้คือ ควรเปลี่ยนยามั้ยคะ หรือต้องเพิ่มยาอะไรมั้ย และที่ไม่หายสักที เป็นเพราะเชื้อดื้อยารึเปล่าคะ ก่อนนี้ เคยเป็นกระเพาะปัสสาวะอักเสบมาหนึ่งครั้ง ซื้อยากินที่ร้านขายยาก็คือหายเร็วมากค่ะ ปล. ตอนนี้อยู่จีนค่ะ ยาจ่ายโดยแพทย์คนจีนค่ะ หมอบอกให้กินยาเดิมต่อไปค่ะ แต่มันไม่ดีขึ้นเลยอะค่ะ —- กระเพาะปัสสาวะอักเสบ (Cystitis)
https://www.agnoshealth.com/forums/2251,2251,สวัสดีค่ะ รู้สึกเหมือนช่องคลอดบวม มีตกขาวเป็นก้อนสีขาวขุ่นเหมือนแป้งไม่มีกลิ่น รู้สึกแสบ เคยเป็นเชื้อราในช่องคลอดเมื่อ2เดือนที่แล้วค่ะ อยากทราบว่าอาการที่เป็นใช่เชื้อราในช่องคลอดไหมคะ สมารถรักษาเองได้ไหมคะ,เชื้อราในช่องคลอด (Candida vaginitis),,สวัสดีค่ะ รู้สึกเหมือนช่องคลอดบวม มีตกขาวเป็นก้อนสีขาวขุ่นเหมือนแป้งไม่มีกลิ่น รู้สึกแสบ เคยเป็นเชื้อราในช่องคลอดเมื่อ2เดือนที่แล้วค่ะ อยากทราบว่าอาการที่เป็นใช่เชื้อราในช่องคลอดไหมคะ สมารถรักษาเองได้ไหมคะ เชื้อราในช่องคลอด (Candida vaginitis)
https://www.agnoshealth.com/forums/2252,2252,ก่อนไอมีอาการจาม คัดจมูก น้ำมูกไหล แล้วหายหลังจากนั้นก็เริ่มไอมาประมาณ 7 วัน แต่ไม่มีอาการจามแล้ว,ไข้หวัด (Common cold (Nasopharyngitis)),,ก่อนไอมีอาการจาม คัดจมูก น้ำมูกไหล แล้วหายหลังจากนั้นก็เริ่มไอมาประมาณ 7 วัน แต่ไม่มีอาการจามแล้ว ไข้หวัด (Common cold (Nasopharyngitis))
https://www.agnoshealth.com/forums/2253,2253,คือมีอาการ ที่หูค่ะ เป็นมาปีกว่าแล้ว เวลากลืนน้ำลาย จะได้ยินเสียงในหูกึก ๆ เวลากลืนค่ะ เคยไปหาหมอทีโรงพยาบาล เมื่อปีก่อน หมอส่องดูในหู แต่ไม่มีอะไร หมอบอกแค่แดงๆนิดหน่อย เป็นหวัดก็ไม่ได้เป็น หมอให้ยาแก้เชื้อกับยาแก้หวัดมากิน กินแล้วเสียงในหูก็ไม่หายค่ะ ก่อนที่จะเป็นอก่อนที่จะเป็นอาารแบบนี้ เป็นคนชอบปั่นหูมาก อยากให้มันสะอาดอะค่ะ ไม่รู้ว่าเกี่ยวไหม เป็นปีนึงก็ไม่หาย จนมีอาการเพิ่มาอีกค่ะ ค่ะ จะมีอาการคันจี้ดจะมี1อาการคันจี้ดๆ ที่หูบางครั้ง เป็นมาเกือบเดือน ก็ปล่อยไว้ ก็ยังปั่นเหมือนเดิม จนล่าสุดจนล่าสุดปั่นหู --มีเลือดติดคัตตอนบัตด้วยค่ะ ข้างเลย แต่ไม่เยอะ นับตังแต่เลือดออกก็ไม่กล้าปั่นอีก จะไปหาหมอก็กลัวหมอบอก ก็กลัวเหมือนเดิม แนะนำหน่อยค่ะว่าควรทำอย่งไร ควรพบแพทย์ใหม่ไหม อาการแบนี้เกิดจากอะไรคะ🙏ขอบคุณสำหรับคำตอบล่วหน้าค่ะ การได้ยินก็ลดลง,น้ำในหูไม่เท่ากัน (Meniere's disease),,คือมีอาการ ที่หูค่ะ เป็นมาปีกว่าแล้ว เวลากลืนน้ำลาย จะได้ยินเสียงในหูกึก ๆ เวลากลืนค่ะ เคยไปหาหมอทีโรงพยาบาล เมื่อปีก่อน หมอส่องดูในหู แต่ไม่มีอะไร หมอบอกแค่แดงๆนิดหน่อย เป็นหวัดก็ไม่ได้เป็น หมอให้ยาแก้เชื้อกับยาแก้หวัดมากิน กินแล้วเสียงในหูก็ไม่หายค่ะ ก่อนที่จะเป็นอก่อนที่จะเป็นอาารแบบนี้ เป็นคนชอบปั่นหูมาก อยากให้มันสะอาดอะค่ะ ไม่รู้ว่าเกี่ยวไหม เป็นปีนึงก็ไม่หาย จนมีอาการเพิ่มาอีกค่ะ ค่ะ จะมีอาการคันจี้ดจะมี1อาการคันจี้ดๆ ที่หูบางครั้ง เป็นมาเกือบเดือน ก็ปล่อยไว้ ก็ยังปั่นเหมือนเดิม จนล่าสุดจนล่าสุดปั่นหู --มีเลือดติดคัตตอนบัตด้วยค่ะ ข้างเลย แต่ไม่เยอะ นับตังแต่เลือดออกก็ไม่กล้าปั่นอีก จะไปหาหมอก็กลัวหมอบอก ก็กลัวเหมือนเดิม แนะนำหน่อยค่ะว่าควรทำอย่งไร ควรพบแพทย์ใหม่ไหม อาการแบนี้เกิดจากอะไรคะ🙏ขอบคุณสำหรับคำตอบล่วหน้าค่ะ การได้ยินก็ลดลง น้ำในหูไม่เท่ากัน (Meniere's disease)
https://www.agnoshealth.com/forums/2254,2254,มีอาการเหงื่ออกในที่เย็น ตาพร่ามัว ยังไม่ถึงขั้นชัก แต่ล้มลงไป เเคนที่อยูาด้วยได้ปฐมพยาบาบเบื้องต้น ให้นอนราบ เอาอากาศถ่ายเทเข้า แต่ครั้งเป็นรอบที่สอง ครั้งแรกโดนหาบส่งโรงบาลโดยการให้ออซิเจินมาแล้วค่ะ เกิดขึ้นแบบไม่รู่ตัวอะค่ะ แต่รู้ตัวแค่ตอนเหงื่อออหในที่เย็นและก็หายใจไม่ออกค่ะ อาการแบบนี้เรียกว่า ไบโพล่ารึป่าวค่ะ,เสี่ยงต่อโรคอารมณ์สองขั้ว (Bipolar disorder),,มีอาการเหงื่ออกในที่เย็น ตาพร่ามัว ยังไม่ถึงขั้นชัก แต่ล้มลงไป เเคนที่อยูาด้วยได้ปฐมพยาบาบเบื้องต้น ให้นอนราบ เอาอากาศถ่ายเทเข้า แต่ครั้งเป็นรอบที่สอง ครั้งแรกโดนหาบส่งโรงบาลโดยการให้ออซิเจินมาแล้วค่ะ เกิดขึ้นแบบไม่รู่ตัวอะค่ะ แต่รู้ตัวแค่ตอนเหงื่อออหในที่เย็นและก็หายใจไม่ออกค่ะ อาการแบบนี้เรียกว่า ไบโพล่ารึป่าวค่ะ เสี่ยงต่อโรคอารมณ์สองขั้ว (Bipolar disorder)
https://www.agnoshealth.com/forums/2256,2256,ประจำเดือนขาด2อาทิตย์แล้วค่ะ ตรวจตั้งครรภ์ก็ขึ้นขีดเดียวค่ะ ปกติมาตรงตลอด อาการตอนนี้ก็ปวดท้องน้อยเหมือนประจำเดือนจะมาแต่ก็ยังไม่มาค่ะ,ปวดอุ้งเชิงกรานไม่ทราบสาเหตุ (Pelvic pain unspecified),,ประจำเดือนขาด2อาทิตย์แล้วค่ะ ตรวจตั้งครรภ์ก็ขึ้นขีดเดียวค่ะ ปกติมาตรงตลอด อาการตอนนี้ก็ปวดท้องน้อยเหมือนประจำเดือนจะมาแต่ก็ยังไม่มาค่ะ ปวดอุ้งเชิงกรานไม่ทราบสาเหตุ (Pelvic pain unspecified)
https://www.agnoshealth.com/forums/2257,2257,เวลาทะเลาะกับคนในบ้านหรือแฟน จะชอบรุ้สึกว่าตัวเองไร้ค่า คิดอยากจะทำร้ายตัวเองอ่ะค่ะ,เสี่ยงต่อโรคทางอารมณ์ที่มีภาวะแทรกซ้อน (Mood disorder with psychotic feature unspecified),,เวลาทะเลาะกับคนในบ้านหรือแฟน จะชอบรุ้สึกว่าตัวเองไร้ค่า คิดอยากจะทำร้ายตัวเองอ่ะค่ะ เสี่ยงต่อโรคทางอารมณ์ที่มีภาวะแทรกซ้อน (Mood disorder with psychotic feature unspecified)
https://www.agnoshealth.com/forums/2258,2258,เข้าห้องน้ำบ่อยมากค่ะ วันนึงเข้าเป็น 4-5 รอบ เกิดจากสาเหตุอะไรคะ,กระเพาะปัสสาวะอักเสบ (Cystitis),,เข้าห้องน้ำบ่อยมากค่ะ วันนึงเข้าเป็น 4-5 รอบ เกิดจากสาเหตุอะไรคะ กระเพาะปัสสาวะอักเสบ (Cystitis)
https://www.agnoshealth.com/forums/2278,2278,อสุจิปนเลือด,หลอดเลือดอัณฑะขอด (Varicocele),,อสุจิปนเลือด หลอดเลือดอัณฑะขอด (Varicocele)
https://www.agnoshealth.com/forums/2279,2279,มันอันตรายมากไหมครับ เพราะปวดจุกแทบทุกวันเลยเวลานั้งนานๆ ปกติจะไม่ใส่กางเกงใน เคยลองใส่แบบรัดแล้วแต่ปวดหนักมาก อาการนี้เป็นมา เกิน 3ปี แล้วครับ พึ่งมาปวดหนัก ช่วงปลายปีที่แล้ว และระยะเวลา 3เดือนไม่มีเพศสัมพันได้เลย เพราะพอมีแล้วเสร็จกิจ จะปวดหนักมาก ครับ อยากทราบแนวทาง ให้หายปวดครับ ขอบคุณครับ,หลอดเลือดอัณฑะขอด (Varicocele),,มันอันตรายมากไหมครับ เพราะปวดจุกแทบทุกวันเลยเวลานั้งนานๆ ปกติจะไม่ใส่กางเกงใน เคยลองใส่แบบรัดแล้วแต่ปวดหนักมาก อาการนี้เป็นมา เกิน 3ปี แล้วครับ พึ่งมาปวดหนัก ช่วงปลายปีที่แล้ว และระยะเวลา 3เดือนไม่มีเพศสัมพันได้เลย เพราะพอมีแล้วเสร็จกิจ จะปวดหนักมาก ครับ อยากทราบแนวทาง ให้หายปวดครับ ขอบคุณครับ หลอดเลือดอัณฑะขอด (Varicocele)
https://www.agnoshealth.com/forums/2280,2280,มันมีจุดเล็ดๆขึ้นบริเวณใกล้ขาหนีบ ต้นขาครับ จำนวนมาก,ภาวะผิวแห้ง (Xerosis cutis (Dry skin)),,มันมีจุดเล็ดๆขึ้นบริเวณใกล้ขาหนีบ ต้นขาครับ จำนวนมาก ภาวะผิวแห้ง (Xerosis cutis (Dry skin))
https://www.agnoshealth.com/forums/2281,2281,อยากรู้ค่ะว่าตัวเองเสี่ยงเป็นโรคซึมศร้าจริงๆหรอคะไม่มีใครเข้าใจหนูเลยถึงหนูจะปรึกษาใครไปก็มีแต่คนบอกว่าอย่าคิดมากแต่ยังไงคนคิดมันก็ห้ามไม่ได้หนูอำอะไรก็ผิดไปหมดรู้สึกไม่มึใครต้องการหนูด้วยซ้ำ,เสี่ยงต่อโรคซึมเศร้า (Major depressive disorder),,อยากรู้ค่ะว่าตัวเองเสี่ยงเป็นโรคซึมศร้าจริงๆหรอคะไม่มีใครเข้าใจหนูเลยถึงหนูจะปรึกษาใครไปก็มีแต่คนบอกว่าอย่าคิดมากแต่ยังไงคนคิดมันก็ห้ามไม่ได้หนูอำอะไรก็ผิดไปหมดรู้สึกไม่มึใครต้องการหนูด้วยซ้ำ เสี่ยงต่อโรคซึมเศร้า (Major depressive disorder)
https://www.agnoshealth.com/forums/2282,2282,สวัสดีค่ะ รบกวนคุณหมอช่วยตอบและ วินิจฉัยโรคเบื้องต้นให้หน่อยค่ะ มีอาการชา ที่แขนข้างใดข้างหนึ่งหรืออาจจะเป็นทั้งสองข้างตอนเวลานอนและพอนอนก็จะมีอาการเหน็บชาที่ท้ายทอยคล้ายๆโดนเข็มหลายเล่มจิ้มที่ท้ายทอย ซึ่งมันจะรู้สึกซ่าๆ บางวันถึงขั้นตื่นเพราะว่ามีอาการเหน็บชาที่แขนแต่อาการชาไม่ได้ลงที่หลังหรือขา แต่จะเป็นที่แขน เป็นอาการนี้มาได้สามถึงสี่วันแล้ว มีอาการร่วมอีกอย่างคือเวลามองนานนานตาจะเบลอ และไม่ค่อยโฟกัสแต่พอกระพริบตาก็จะปกติ,เส้นประสาทส่วนคอถูกกดทับ (Cervical radiculopathy),,สวัสดีค่ะ รบกวนคุณหมอช่วยตอบและ วินิจฉัยโรคเบื้องต้นให้หน่อยค่ะ มีอาการชา ที่แขนข้างใดข้างหนึ่งหรืออาจจะเป็นทั้งสองข้างตอนเวลานอนและพอนอนก็จะมีอาการเหน็บชาที่ท้ายทอยคล้ายๆโดนเข็มหลายเล่มจิ้มที่ท้ายทอย ซึ่งมันจะรู้สึกซ่าๆ บางวันถึงขั้นตื่นเพราะว่ามีอาการเหน็บชาที่แขนแต่อาการชาไม่ได้ลงที่หลังหรือขา แต่จะเป็นที่แขน เป็นอาการนี้มาได้สามถึงสี่วันแล้ว มีอาการร่วมอีกอย่างคือเวลามองนานนานตาจะเบลอ และไม่ค่อยโฟกัสแต่พอกระพริบตาก็จะปกติ เส้นประสาทส่วนคอถูกกดทับ (Cervical radiculopathy)
https://www.agnoshealth.com/forums/2311,2311,มีขีดสีน้ำตาลอ่อนบริเวณเล็บ มีแนวโน้มเป็นมะเร็งผิวหนังรึเปล่าคะ,หอบหืด (Asthma),,มีขีดสีน้ำตาลอ่อนบริเวณเล็บ มีแนวโน้มเป็นมะเร็งผิวหนังรึเปล่าคะ หอบหืด (Asthma)
https://www.agnoshealth.com/forums/2312,2312,รู้สึกเหนื่อย เบื่อโลกใบนี้ที่ต้องต่อสู้คนเดียว หมดความหวัง จิตใจหดหู่ บางครั้งร้องไห้บ่อยๆโดยไม่รู้ตัวเป็นประจำ โลกใบนี้มันเป็นสีดำ,เสี่ยงต่อโรคซึมเศร้า (Major depressive disorder),,รู้สึกเหนื่อย เบื่อโลกใบนี้ที่ต้องต่อสู้คนเดียว หมดความหวัง จิตใจหดหู่ บางครั้งร้องไห้บ่อยๆโดยไม่รู้ตัวเป็นประจำ โลกใบนี้มันเป็นสีดำ เสี่ยงต่อโรคซึมเศร้า (Major depressive disorder)
https://www.agnoshealth.com/forums/2344,2344,คือมีอาการเจ็บตรงกลางหน้าอก เวลาหายใจเข้าลึก ๆแต่เมื่อเช้าเจ็บเหมือนโดนอะไรมาทับก่อนหน้านี้ชอบมีอาการใจหวิวๆ ใจสั่นหัวใจเต้นเร็ว แน่นกลางอก อาการนี้เป็นมานานมาก แต่วันนี้อยู่ๆก็เจ็บกลางอก แบบนี้ควรพบแพทย์มั้ยคะ,เยื่อหุ้มหัวใจอักเสบ (Acute pericarditis),,คือมีอาการเจ็บตรงกลางหน้าอก เวลาหายใจเข้าลึก ๆแต่เมื่อเช้าเจ็บเหมือนโดนอะไรมาทับก่อนหน้านี้ชอบมีอาการใจหวิวๆ ใจสั่นหัวใจเต้นเร็ว แน่นกลางอก อาการนี้เป็นมานานมาก แต่วันนี้อยู่ๆก็เจ็บกลางอก แบบนี้ควรพบแพทย์มั้ยคะ เยื่อหุ้มหัวใจอักเสบ (Acute pericarditis)
https://www.agnoshealth.com/forums/2345,2345,มีอาการปวดท้องเข้าห้องน้ำหลายครั้งต่อวัน มีทั้งถ่ายปกติและถ่ายเหลว วันนี้ช่วงหัวค่ำปวดท้องเข้าห้องน้ำปกติ แต่ถ่ายออกมาเป็นเลือดสด ไม่มีอาการปวดท้อง,ลำไส้อักเสบติดเชื้อ (Bacterial gastroenteritis),,มีอาการปวดท้องเข้าห้องน้ำหลายครั้งต่อวัน มีทั้งถ่ายปกติและถ่ายเหลว วันนี้ช่วงหัวค่ำปวดท้องเข้าห้องน้ำปกติ แต่ถ่ายออกมาเป็นเลือดสด ไม่มีอาการปวดท้อง ลำไส้อักเสบติดเชื้อ (Bacterial gastroenteritis)
https://www.agnoshealth.com/forums/2346,2346,มันเกาแล้วลามค่ะตอนเเกนึกว่ายุงกัดพอผ่านมาอีกวันหนูเกาเเล่วมันก็ลาม,ผื่นตามร่างกาย (Dermatitis unspecified),,มันเกาแล้วลามค่ะตอนเเกนึกว่ายุงกัดพอผ่านมาอีกวันหนูเกาเเล่วมันก็ลาม ผื่นตามร่างกาย (Dermatitis unspecified)
https://www.agnoshealth.com/forums/2347,2347,สวัสดีค่ะ พอดีสงสัยว่าจะตั้งครรภ์ไหมค่ะ ปกติประจำเดือนมาทุกเดือนวันที22-23ค่ะ แต่เดือนนี้26แล้วประจำเดือนยังไม่มาเลยค่ะ กลายเป็นว่าประจำเดือนขาด ตกขาวไม่มีเลย แต่บางครั้งก็ปวดแว็ปๆที่ท้องน้อย และรู้สึกคลื่นไส้ที่คอจุดเดียวไม่คลื่นไส้ตรงท้องเลยค่ะ อยากทราบว่าอาการแบบนี้เป็นอะไรไหมคะแล้วอันตรายไหม,สงสัยภาวะตั้งครรภ์ (Pregnancy not yet confirmed),,สวัสดีค่ะ พอดีสงสัยว่าจะตั้งครรภ์ไหมค่ะ ปกติประจำเดือนมาทุกเดือนวันที22-23ค่ะ แต่เดือนนี้26แล้วประจำเดือนยังไม่มาเลยค่ะ กลายเป็นว่าประจำเดือนขาด ตกขาวไม่มีเลย แต่บางครั้งก็ปวดแว็ปๆที่ท้องน้อย และรู้สึกคลื่นไส้ที่คอจุดเดียวไม่คลื่นไส้ตรงท้องเลยค่ะ อยากทราบว่าอาการแบบนี้เป็นอะไรไหมคะแล้วอันตรายไหม สงสัยภาวะตั้งครรภ์ (Pregnancy not yet confirmed)
https://www.agnoshealth.com/forums/2377,2377,ผมมีก้อนเนื้อที่ใต้ลักแร้,มะเร็งต่อมน้ำเหลือง (Lymphoma),,ผมมีก้อนเนื้อที่ใต้ลักแร้ มะเร็งต่อมน้ำเหลือง (Lymphoma)
https://www.agnoshealth.com/forums/2378,2378,มีอาการจุกตื้อท้องด้านซ้ายตลอดขณะช่วยตัวเองและหลังจากเสร็จ อาการจะอยู่ไปสักพักใหญ่ๆถึงดีขึ้นครับไม่ว่าจะทำแรงหรือเบาก็จะมีอาการจุกครับ โดยปกติจะมีการช่วยตัวเองในเกือบทุกวัน วันละ 1-2 ครั้งครับ,ถุงผนังลำไส้อักเสบ (Diverticulitis),,มีอาการจุกตื้อท้องด้านซ้ายตลอดขณะช่วยตัวเองและหลังจากเสร็จ อาการจะอยู่ไปสักพักใหญ่ๆถึงดีขึ้นครับไม่ว่าจะทำแรงหรือเบาก็จะมีอาการจุกครับ โดยปกติจะมีการช่วยตัวเองในเกือบทุกวัน วันละ 1-2 ครั้งครับ ถุงผนังลำไส้อักเสบ (Diverticulitis)
